metabolite_id	metabolite_name	metabolite_formula
m_000_01836c	formyl-CoA	C22H36N7O17P3S
m_000_01836p	formyl-CoA	C22H36N7O17P3S
m_000_01837c	formylglutathione	C11H17N3O7S
m_000_01838c	formyl-L-methionyl-peptide	C12H17N4O6SR3
m_000_01839c	formyl-N-acetyl-5-methoxykynurenamine	C13H16N2O4
m_000_01840c	fructose	C6H12O6
m_000_01840s	fructose	C6H12O6
m_000_01841c	fructose-1,6-bisphosphate	C6H14O12P2
m_000_01842c	fructose-1-phosphate	C6H13O9P
m_000_01843c	fructose-2,6-bisphosphate	C6H14O12P2
m_000_01844c	fructose-3-phosphate	C6H13O9P
m_000_01845c	fructose-6-phosphate	C6H13O9P
m_000_01846c	fructoseglycine	C8H15NO7
m_000_01847c	fructoseglycine-ketone-3-phosphate	C8H16NO10P
m_000_01848c	fructoselysine-3-phosphate	C12H25N2O10P
m_000_01849c	fuc-3-isoLM1	(Gal)2(Glc)1(GlcNAc)1(LFuc)1(Neu5Ac)1(Cer)1
m_000_01850c	fucacgalfucgalacglcgalgluside heparan sulfate	C65H112N3O36R
m_000_01850g	fucacgalfucgalacglcgalgluside heparan sulfate	C65H112N3O36R
m_000_01850s	fucacgalfucgalacglcgalgluside heparan sulfate	C65H112N3O36R
m_000_01851c	fucfuc132galacglcgal14acglcgalgluside heparan sulfate	C71H122N3O41R
m_000_01851g	fucfuc132galacglcgal14acglcgalgluside heparan sulfate	C71H122N3O41R
m_000_01851s	fucfuc132galacglcgal14acglcgalgluside heparan sulfate	C71H122N3O41R
m_000_01852c	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate	C91H155N4O55R
m_000_01852g	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate	C91H155N4O55R
m_000_01852s	fucfucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate	C91H155N4O55R
m_000_01853c	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate	C77H132N3O45R
m_000_01853g	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate	C77H132N3O45R
m_000_01853s	fucfucfucgalacglcgal14acglcgalgluside heparan sulfate	C77H132N3O45R
m_000_01854g	fucfucgalacglc13galacglcgal14acglcgalgluside heparan sulfate	C85H145N4O51R
m_000_01855g	fucfucgalacglcgal14acglcgalgluside heparan sulfate	C71H122N3O41R
m_000_01856g	fucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate	C85H145N4O51R
m_000_01857g	fucgalacgalfucgalacglcgal14acglcgalgluside heparan sulfate	C85H145N4O51R
m_000_01858g	fucgalacglc13galacglcgal14acglcgalgluside heparan sulfate	C79H135N4O47R
m_000_01859c	fucgalfucgalacglcgalgluside heparan sulfate	C63H109N2O36R
m_000_01859g	fucgalfucgalacglcgalgluside heparan sulfate	C63H109N2O36R
m_000_01859s	fucgalfucgalacglcgalgluside heparan sulfate	C63H109N2O36R
m_000_01860c	fuc-Lc4Cer	C62H105N3O35R
m_000_01861c	fucosyl-galactosylgloboside	C57H99N2O32R
m_000_01861g	fucosyl-galactosylgloboside	C57H99N2O32R
m_000_01861s	fucosyl-galactosylgloboside	C57H99N2O32R
m_000_01862c	fumarate	C4H4O4
m_000_01862m	fumarate	C4H4O4
m_000_01863c	fumarylacetoacetate	C8H8O6
m_000_01864c	G(5)pppR-RNA	C20H31N5O23P4R2(C5H8O6PR)n
m_000_01865c	G00005	(GlcNAc)2(Man)3(PP-Dol)1
m_000_01866c	G00006	C71H122N2O42P2
m_000_01866r	G00006	C71H122N2O42P2
m_000_01867r	G00007	(GlcNAc)2(Man)9(PP-Dol)1
m_000_01868g	G00020	(GlcNAc)5(Man)3(Asn)1
m_000_01869g	G00021	(GlcNAc)6(Man)3(Asn)1
m_000_01870g	G00022	(GlcNAc)7(Man)3(Asn)1
m_000_01870s	G00022	(GlcNAc)7(Man)3(Asn)1
m_000_01871g	G00031	(GalNAc)1(GlcNAc)1(Ser/Thr)1
m_000_01872g	G00032	(Gal)1(GalNAc)1(GlcNAc)1(Ser/Thr)1
m_000_01872s	G00032	(Gal)1(GalNAc)1(GlcNAc)1(Ser/Thr)1
m_000_01873c	G00038	(Gal)3(Glc)1(GlcNAc)1(Cer)1
m_000_01874c	G00040	(Gal)3(Glc)1(GlcNAc)1(LFuc)2(Cer)1
m_000_01874s	G00040	(Gal)3(Glc)1(GlcNAc)1(LFuc)2(Cer)1
m_000_01876c	G00057	(Gal)3(GalNAc)1(Glc)1(GlcNAc)1(LFuc)1(Cer)1
m_000_01877c	G00072	(Gal)3(GalNAc)1(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_01878c	G00073	(Gal)4(GalNAc)1(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_01879c	G00074	(Gal)4(GalNAc)1(Glc)1(GlcNAc)2(LFuc)2(Cer)1
m_000_01880c	G00077	(Gal)3(Glc)1(GlcNAc)3(Cer)1
m_000_01880g	G00077	(Gal)3(Glc)1(GlcNAc)3(Cer)1
m_000_01881c	G00079	(Gal)4(Glc)1(GlcNAc)3(LFuc)2(Cer)1
m_000_01881s	G00079	(Gal)4(Glc)1(GlcNAc)3(LFuc)2(Cer)1
m_000_01882c	G00081	(Gal)3(Glc)1(GlcNAc)2(LFuc)2(Cer)1
m_000_01883c	G00082	(Gal)3(Glc)1(GlcNAc)2(LFuc)3(Cer)1
m_000_01883s	G00082	(Gal)3(Glc)1(GlcNAc)2(LFuc)3(Cer)1
m_000_01884c	G00083	(Gal)4(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_01884s	G00083	(Gal)4(Glc)1(GlcNAc)2(LFuc)1(Cer)1
m_000_01885c	G00084	(Gal)4(Glc)1(GlcNAc)3(LFuc)1(Cer)1
m_000_01886c	G00085	(Gal)4(Glc)1(GlcNAc)3(LFuc)2(Cer)1
m_000_01887c	G00086	(Gal)4(Glc)1(GlcNAc)3(LFuc)3(Cer)1
m_000_01887s	G00086	(Gal)4(Glc)1(GlcNAc)3(LFuc)3(Cer)1
m_000_01895c	G10526	(GlcNAc)2(Man)4(PP-Dol)1
m_000_01896r	G10595	(GlcNAc)2(Man)6(PP-Dol)1
m_000_01897r	G10596	(GlcNAc)2(Man)7(PP-Dol)1
m_000_01898r	G10597	(GlcNAc)2(Man)8(PP-Dol)1
m_000_01899r	G10598	(Glc)1(GlcNAc)2(Man)9(PP-Dol)1
m_000_01900r	G10599	(Glc)2(GlcNAc)2(Man)9(PP-Dol)1
m_000_01904c	GA1	C45H79N2O23R
m_000_01904g	GA1	C45H79N2O23R
m_000_01905c	GA2	C39H69N2O18R
m_000_01905g	GA2	C39H69N2O18R
m_000_01906g	Gal2-Xyl-L-Ser-[protein]	C21H34N2O17R2
m_000_01907g	galacgalfuc12gal14acglcgalgluside heparan sulfate	C65H112N3O37R
m_000_01908g	galacgalfucgalacglcgal14acglcgalgluside heparan sulfate	C79H135N4O47R
m_000_01909c	galactitol	C6H14O6
m_000_01910c	galactose	C6H12O6
m_000_01910l	galactose	C6H12O6
m_000_01910s	galactose	C6H12O6
m_000_01911c	galactose-1-phosphate	C6H13O9P
m_000_01912c	galactosylgloboside	C51H89N2O28R
m_000_01912g	galactosylgloboside	C51H89N2O28R
m_000_01913s	galactosylglycerol	C9H18O8
m_000_01914c	galfuc12gal14acglcgalgluside heparan sulfate	C57H99N2O32R
m_000_01914g	galfuc12gal14acglcgalgluside heparan sulfate	C57H99N2O32R
m_000_01914s	galfuc12gal14acglcgalgluside heparan sulfate	C57H99N2O32R
m_000_01915c	galfucgalacglcgal14acglcgalgluside heparan sulfate	C71H122N3O42R
m_000_01915g	galfucgalacglcgal14acglcgalgluside heparan sulfate	C71H122N3O42R
m_000_01915s	galfucgalacglcgal14acglcgalgluside heparan sulfate	C71H122N3O42R
m_000_01916c	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate	C97H165N4O61R
m_000_01916g	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate	C97H165N4O61R
m_000_01916s	galgalfucfucgalacglcgalacglcgal14acglcgalgluside heparan sulfate	C97H165N4O61R
m_000_01917c	galgalgalthcrm heparan sulfate	C55H96NO33R
m_000_01917g	galgalgalthcrm heparan sulfate	C55H96NO33R
m_000_01917s	galgalgalthcrm heparan sulfate	C55H96NO33R
m_000_01918g	galgalthcrm heparan sulfate	C49H86NO28R
m_000_01919c	gal-glcnac-gal-globoside	C65H112N3O38R
m_000_01919g	gal-glcnac-gal-globoside	C65H112N3O38R
m_000_01919s	gal-glcnac-gal-globoside	C65H112N3O38R
m_000_01920g	galthcrm heparan sulfate	C43H76NO23R
m_000_01921g	Gal-Xyl-L-Ser-[protein]	(Gal)1(Xyl)1(Ser)1
m_000_01922c	gamma-butyrobetaine	C7H15NO2
m_000_01923c	gamma-carboxyethyl-hydroxychroman	C15H20O4
m_000_01923m	gamma-carboxyethyl-hydroxychroman	C15H20O4
m_000_01924c	gamma-CEHC-glucuronide	C21H28O10
m_000_01925s	gamma-glutamyl-3-aminopropiononitrile	C8H13N3O3
m_000_01926s	gamma-glutamyl-beta-cyanoalanine	C9H13N3O5
m_000_01927c	gamma-glutamyl-cysteine	C8H14N2O5S
m_000_01928c	gamma-glutamylglutathione	C15H24N4O9S
m_000_01929c	gamma-hydroxy-3-pyridinebutanoate	C9H11NO3
m_000_01930c	gamma-L-glutamyl-L-alanine	C8H14N2O5
m_000_01931c	gamma-L-glutamyl-L-alpha-aminobutyrate	C9H16N2O5
m_000_01932c	gamma-linolenate	C18H30O2
m_000_01932l	gamma-linolenate	C18H30O2
m_000_01932r	gamma-linolenate	C18H30O2
m_000_01932s	gamma-linolenate	C18H30O2
m_000_01933c	gamma-linolenoylcarnitine	C25H43NO4
m_000_01933m	gamma-linolenoylcarnitine	C25H43NO4
m_000_01933r	gamma-linolenoylcarnitine	C25H43NO4
m_000_01934c	gamma-linolenoyl-CoA	C39H64N7O17P3S
m_000_01934m	gamma-linolenoyl-CoA	C39H64N7O17P3S
m_000_01934p	gamma-linolenoyl-CoA	C39H64N7O17P3S
m_000_01934r	gamma-linolenoyl-CoA	C39H64N7O17P3S
m_000_01935c	gamma-tocopherol	C28H48O2
m_000_01935r	gamma-tocopherol	C28H48O2
m_000_01935s	gamma-tocopherol	C28H48O2
m_000_01936c	gamma-tocopheroxyl-radical	C28H47O2
m_000_01937c	gamma-tocopheryl-quinone	C28H48O3
m_000_01938c	gamma-tocotrienol	C28H42O2
m_000_01938r	gamma-tocotrienol	C28H42O2
m_000_01938s	gamma-tocotrienol	C28H42O2
m_000_01939c	GAP	C3H7O6P
m_000_01940c	GAR	C7H15N2O8P
m_000_01941c	GD1a	C67H113N4O39R
m_000_01941g	GD1a	C67H113N4O39R
m_000_01942g	GD1alpha	C67H113N4O39R
m_000_01943c	GD1b	C67H113N4O39R
m_000_01943g	GD1b	C67H113N4O39R
m_000_01944c	GD1beta	C67H113N4O39R
m_000_01944g	GD1beta	C67H113N4O39R
m_000_01944s	GD1beta	C67H113N4O39R
m_000_01945c	GD1c	C67H113N4O39R
m_000_01945g	GD1c	C67H113N4O39R
m_000_01945s	GD1c	C67H113N4O39R
m_000_01946c	GD2	C61H103N4O34R
m_000_01946g	GD2	C61H103N4O34R
m_000_01947c	GD3	C53H90N3O29R
m_000_01947g	GD3	C53H90N3O29R
m_000_01948c	GDP	C10H15N5O11P2
m_000_01948g	GDP	C10H15N5O11P2
m_000_01948m	GDP	C10H15N5O11P2
m_000_01948n	GDP	C10H15N5O11P2
m_000_01948s	GDP	C10H15N5O11P2
m_000_01949c	GDP-4-dehydro-6-deoxy-D-mannose	C16H23N5O15P2
m_000_01950c	GDP-L-fucose	C16H25N5O15P2
m_000_01950g	GDP-L-fucose	C16H25N5O15P2
m_000_01951c	GDP-mannose	C16H25N5O16P2
m_000_01952c	gentisate aldehyde	C7H6O3
m_000_01953c	geranyl-PP	C10H20O7P2
m_000_01954g	glcnac-alpha-1,4-core 1	C22H37N2O15X
m_000_01955g	glcnac-alpha-1,4-core 2	C30H50N3O20X
m_000_01955c	glcnac-alpha-1,4-core 2	C30H50N3O20X
m_000_01955s	glcnac-alpha-1,4-core 2	C30H50N3O20X
m_000_01956g	glcnac-gal-globoside	C59H102N3O33R
m_000_01957c	globin	C57H88O2
m_000_01958c	globo-H	(Gal)3(GalNAc)1(Glc)1(LFuc)1(Cer)1
m_000_01959c	globoside	C45H79N2O23R
m_000_01959g	globoside	C45H79N2O23R
m_000_01959l	globoside	C45H79N2O23R
m_000_01959s	globoside	C45H79N2O23R
m_000_01960c	globotriaosylceramide	C37H66NO18R
m_000_01960g	globotriaosylceramide	C37H66NO18R
m_000_01960l	globotriaosylceramide	C37H66NO18R
m_000_01961c	glucono-1,5-lactone-6-phosphate	C6H11O9P
m_000_01961r	glucono-1,5-lactone-6-phosphate	C6H11O9P
m_000_01962c	glucosamine	C6H13NO5
m_000_01962s	glucosamine	C6H13NO5
m_000_01963c	glucosamine-6-phosphate	C6H14NO8P
m_000_01964c	glucosaminyl-acylphosphatidylinositol	C33H58NO18PR3
m_000_01964r	glucosaminyl-acylphosphatidylinositol	C33H58NO18PR3
m_000_01965c	glucose	C6H12O6
m_000_01965g	glucose	C6H12O6
m_000_01965l	glucose	C6H12O6
m_000_01965r	glucose	C6H12O6
m_000_01965s	glucose	C6H12O6
m_000_01966c	glucose-1,6-bisphosphate	C6H14O12P2
m_000_01966s	glucose-1,6-bisphosphate	C6H14O12P2
m_000_01967c	glucose-1-phosphate	C6H13O9P
m_000_01968c	glucose-6-phosphate	C6H13O9P
m_000_01968r	glucose-6-phosphate	C6H13O9P
m_000_01969g	glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C64H107N2O50X
m_000_01969r	glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C64H107N2O50X
m_000_01970g	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	C70H117N2O55X
m_000_01970r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	C70H117N2O55X
m_000_01971g	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	C70H117N2O55X
m_000_01971r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	C70H117N2O55X
m_000_01972c	glucosylceramide pool	C25H46NO8R
m_000_01972g	glucosylceramide pool	C25H46NO8R
m_000_01972l	glucosylceramide pool	C25H46NO8R
m_000_01972r	glucosylceramide pool	C25H46NO8R
m_000_01972s	glucosylceramide pool	C25H46NO8R
m_000_01973c	glucuronate	C6H10O7
m_000_01973l	glucuronate	C6H10O7
m_000_01973r	glucuronate	C6H10O7
m_000_01974c	glutamate	C5H9NO4
m_000_01974l	glutamate	C5H9NO4
m_000_01974m	glutamate	C5H9NO4
m_000_01974r	glutamate	C5H9NO4
m_000_01974s	glutamate	C5H9NO4
m_000_01975c	glutamine	C5H10N2O3
m_000_01975l	glutamine	C5H10N2O3
m_000_01975m	glutamine	C5H10N2O3
m_000_01975s	glutamine	C5H10N2O3
m_000_01976m	glutamyl-5-phosphate	C5H10NO7P
m_000_01977m	glutaryl-CoA	C26H42N7O19P3S
m_000_01978c	glutathione episulfonium ion	C12H20N3O6S
m_000_01979c	glutathionyl-3-hydroxykynurenine glucoside	C26H37N5O14S
m_000_01980c	glutathionyl-leukotriene C4	C24H40O3
m_000_01980s	glutathionyl-leukotriene C4	C24H40O3
m_000_01981c	glyceraldehyde	C3H6O3
m_000_01981m	glyceraldehyde	C3H6O3
m_000_01982c	glycerate	C3H6O4
m_000_01982m	glycerate	C3H6O4
m_000_01982s	glycerate	C3H6O4
m_000_01983c	glycerol	C3H8O3
m_000_01983m	glycerol	C3H8O3
m_000_01983s	glycerol	C3H8O3
m_000_01984s	glycerone	C3H6O3
m_000_01985c	glycinamide	C2H6N2O
m_000_01986c	glycine	C2H5NO2
m_000_01986l	glycine	C2H5NO2
m_000_01986m	glycine	C2H5NO2
m_000_01986p	glycine	C2H5NO2
m_000_01986s	glycine	C2H5NO2
m_000_01987c	glycochenodeoxycholate	C26H43NO5
m_000_01987s	glycochenodeoxycholate	C26H43NO5
m_000_01988c	glycocholate	C26H43NO6
m_000_01988s	glycocholate	C26H43NO6
m_000_01989c	glycodeoxycholate	C26H43NO5
m_000_01989s	glycodeoxycholate	C26H43NO5
m_000_01990c	glycogenin G11	C76H120N2O58R2
m_000_01991c	glycogenin G4G4	C58H90N2O43R2
m_000_01992c	glycogenin G4G7	C76H120N2O58R2
m_000_01993c	glycogenin G7	C52H80N2O38R2
m_000_01994c	glycogenin G7G1	C58H90N2O43R2
m_000_01995c	glycogenin G8	C58H90N2O43R2
m_000_01996c	glycogenin	C10H10N2O3R2
m_000_01997c	glycolaldehyde	C2H4O2
m_000_01997m	glycolaldehyde	C2H4O2
m_000_01998c	glycolate	C2H4O3
m_000_01998m	glycolate	C2H4O3
m_000_01998p	glycolate	C2H4O3
m_000_01999c	glycolipid	C51H89N2O27R
m_000_01999g	glycolipid	C51H89N2O27R
m_000_01999s	glycolipid	C51H89N2O27R
m_000_02000c	glycolithocholate	C26H43NO4
m_000_02000p	glycolithocholate	C26H43NO4
m_000_02000s	glycolithocholate	C26H43NO4
m_000_02001r	glycophosphatidylinositol-(GPI)-anchored-protein-precursor	XY
m_000_02001c	glycophosphatidylinositol-(GPI)-anchored-protein-precursor	XY
m_000_02001s	glycophosphatidylinositol-(GPI)-anchored-protein-precursor	XY
m_000_02002c	glycoprotein-N-acetyl-D-glucosaminyl-phospho-D-mannose	C14H25NO14PR
m_000_02003c	glycoprotein-phospho-D-mannose	C6H12O9PR
m_000_02004c	glycoursodeoxycholate	C26H43NO5
m_000_02004s	glycoursodeoxycholate	C26H43NO5
m_000_02005c	glycylpeptide	C2H5NO2(C2H2NOR)n
m_000_02006c	glycyl-tRNA(gly)	C12H20NO11PR2(C5H8O6PR)n
m_000_02007c	glyoxalate	C2H2O3
m_000_02007m	glyoxalate	C2H2O3
m_000_02007p	glyoxalate	C2H2O3
m_000_02008c	GM1	C56H96N3O31R
m_000_02008g	GM1	C56H96N3O31R
m_000_02008l	GM1	C56H96N3O31R
m_000_02009g	GM1alpha	C56H96N3O31R
m_000_02010c	GM1b	C56H96N3O31R
m_000_02010g	GM1b	C56H96N3O31R
m_000_02011c	GM2	C50H86N3O26R
m_000_02011g	GM2	C50H86N3O26R
m_000_02011l	GM2	C50H86N3O26R
m_000_02012c	GM2A	
m_000_02012l	GM2A	
m_000_02013l	GM2A-GM2	C50H86N3O26R
m_000_02014g	GM2alpha	C50H86N3O26R
m_000_02015c	GM3	C42H73N2O21R
m_000_02015g	GM3	C42H73N2O21R
m_000_02015l	GM3	C42H73N2O21R
m_000_02016c	GMP	C10H14N5O8P
m_000_02016g	GMP	C10H14N5O8P
m_000_02016l	GMP	C10H14N5O8P
m_000_02016m	GMP	C10H14N5O8P
m_000_02016n	GMP	C10H14N5O8P
m_000_02016s	GMP	C10H14N5O8P
m_000_02017c	GO3P	C19H39O6P
m_000_02017p	GO3P	C19H39O6P
m_000_02018c	GP1c	C100H164N7O63R
m_000_02018g	GP1c	C100H164N7O63R
m_000_02018s	GP1c	C100H164N7O63R
m_000_02019c	GP1calpha	C100H164N7O63R
m_000_02019g	GP1calpha	C100H164N7O63R
m_000_02019s	GP1calpha	C100H164N7O63R
m_000_02020r	gpi heparan sulfate	C57H106N4O42P4R3
m_000_02021r	gpi_prot heparan sulfate	C57H106N4O42P4R3X
m_000_02022r	gpi_sig	Y
m_000_02022c	gpi_sig	Y
m_000_02022s	gpi_sig	Y
m_000_02023c	GQ1b	C89H147N6O55R
m_000_02023g	GQ1b	C89H147N6O55R
m_000_02023s	GQ1b	C89H147N6O55R
m_000_02024c	GQ1balpha	C89H143N6O55R
m_000_02024g	GQ1balpha	C89H143N6O55R
m_000_02024s	GQ1balpha	C89H143N6O55R
m_000_02025c	GQ1c	C89H143N6O55R
m_000_02025g	GQ1c	C89H143N6O55R
m_000_02026c	GSH	C10H17N3O6S
m_000_02026m	GSH	C10H17N3O6S
m_000_02026p	GSH	C10H17N3O6S
m_000_02026r	GSH	C10H17N3O6S
m_000_02026s	GSH	C10H17N3O6S
m_000_02027c	GSSG	C20H32N6O12S2
m_000_02027m	GSSG	C20H32N6O12S2
m_000_02027r	GSSG	C20H32N6O12S2
m_000_02027s	GSSG	C20H32N6O12S2
m_000_02028c	GT1a	C78H130N5O47R
m_000_02028g	GT1a	C78H130N5O47R
m_000_02028s	GT1a	C78H130N5O47R
m_000_02029c	GT1aalpha	C78H127N5O47R
m_000_02029g	GT1aalpha	C78H127N5O47R
m_000_02030c	GT1b	C78H130N5O47R
m_000_02030g	GT1b	C78H130N5O47R
m_000_02031c	GT1c	C78H127N5O47R
m_000_02031g	GT1c	C78H127N5O47R
m_000_02032c	GT2	C72H117N5O42R
m_000_02032g	GT2	C72H117N5O42R
m_000_02033c	GT3	C64H107N4O37R
m_000_02033g	GT3	C64H107N4O37R
m_000_02034c	GTP	C10H16N5O14P3
m_000_02034m	GTP	C10H16N5O14P3
m_000_02034n	GTP	C10H16N5O14P3
m_000_02034s	GTP	C10H16N5O14P3
m_000_02035c	guanidine	CH5N3
m_000_02035s	guanidine	CH5N3
m_000_02036c	guanidinoacetate	C3H7N3O2
m_000_02037c	guanine	C5H5N5O
m_000_02037s	guanine	C5H5N5O
m_000_02038c	guanosine	C10H13N5O5
m_000_02038l	guanosine	C10H13N5O5
m_000_02038m	guanosine	C10H13N5O5
m_000_02038s	guanosine	C10H13N5O5
m_000_02039c	H+	H
m_000_02039g	H+	H
m_000_02039l	H+	H
m_000_02039m	H+	H
m_000_02039n	H+	H
m_000_02039p	H+	H
m_000_02039r	H+	H
m_000_02039s	H+	H
m_000_02040c	H2O	H2O
m_000_02040g	H2O	H2O
m_000_02040l	H2O	H2O
m_000_02040m	H2O	H2O
m_000_02040n	H2O	H2O
m_000_02040p	H2O	H2O
m_000_02040r	H2O	H2O
m_000_02040s	H2O	H2O
m_000_02041c	H2O2	H2O2
m_000_02041l	H2O2	H2O2
m_000_02041m	H2O2	H2O2
m_000_02041n	H2O2	H2O2
m_000_02041p	H2O2	H2O2
m_000_02041r	H2O2	H2O2
m_000_02041s	H2O2	H2O2
m_000_02042c	H2S	H2S
m_000_02042s	H2S	H2S
m_000_02043c	H2S2O3	H2O3S2
m_000_02044c	haptoglobin	
m_000_02044l	haptoglobin	
m_000_02044s	haptoglobin	
m_000_02045c	harman	C12H10N2
m_000_02046c	HCO3-	CHO3
m_000_02046m	HCO3-	CHO3
m_000_02046s	HCO3-	CHO3
m_000_02047l	HDL remnant	
m_000_02047s	HDL remnant	
m_000_02048r	HDL	
m_000_02048s	HDL	
m_000_02049c	heme	C34H32FeN4O4
m_000_02049m	heme	C34H32FeN4O4
m_000_02049s	heme	C34H32FeN4O4
m_000_02050c	hemoglobin	
m_000_02050s	hemoglobin	
m_000_02051c	heneicosanoylcarnitine	C28H55NO4
m_000_02051m	heneicosanoylcarnitine	C28H55NO4
m_000_02051r	heneicosanoylcarnitine	C28H55NO4
m_000_02052c	heneicosanoyl-CoA	C42H76N7O17P3S
m_000_02052m	heneicosanoyl-CoA	C42H76N7O17P3S
m_000_02052r	heneicosanoyl-CoA	C42H76N7O17P3S
m_000_02053c	henicosanoic acid	C21H42O2
m_000_02053l	henicosanoic acid	C21H42O2
m_000_02053r	henicosanoic acid	C21H42O2
m_000_02053s	henicosanoic acid	C21H42O2
m_000_02054g	heparan sulfate proteoglycan	C79H113N5O101S12X
m_000_02054l	heparan sulfate proteoglycan	C79H113N5O101S12X
m_000_02054s	heparan sulfate proteoglycan	C79H113N5O101S12X
m_000_02055l	heparan sulfate, degradation product 1	C79H115N5O99S11
m_000_02056l	heparan sulfate, degradation product 10	C55H80N3O70S8
m_000_02057l	heparan sulfate, degradation product 11	C55H81N3O67S7
m_000_02058l	heparan sulfate, degradation product 12	C55H82N3O64S6
m_000_02059l	heparan sulfate, degradation product 13	C55H83N3O61S5
m_000_02060l	heparan sulfate, degradation product 14	C57H84N3O62S5
m_000_02061l	heparan sulfate, degradation product 15	C49H71N2O57S5
m_000_02062l	heparan sulfate, degradation product 16	C49H72N2O54S4
m_000_02063l	heparan sulfate, degradation product 17	C43H65N2O48S4
m_000_02064l	heparan sulfate, degradation product 18	C43H66N2O45S3
m_000_02065l	heparan sulfate, degradation product 19	C43H67N2O42S2
m_000_02066l	heparan sulfate, degradation product 2	C79H116N5O96S10
m_000_02067l	heparan sulfate, degradation product 20	C45H68N2O43S2
m_000_02068l	heparan sulfate, degradation product 21	C37H55NO38S2
m_000_02069l	heparan sulfate, degradation product 22	C37H56NO35S
m_000_02070l	heparan sulfate, degradation product 23	C31H49NO29S
m_000_02071l	heparan sulfate, degradation product 24	C31H50NO26
m_000_02072l	heparan sulfate, degradation product 25	C23H37O21
m_000_02073l	heparan sulfate, degradation product 3	C81H117N5O97S10
m_000_02074l	heparan sulfate, degradation product 4	C73H104N4O92S10
m_000_02075l	heparan sulfate, degradation product 5	C67H97N4O86S10
m_000_02076l	heparan sulfate, degradation product 6	C67H98N4O83S9
m_000_02077l	heparan sulfate, degradation product 7	C67H99N4O80S8
m_000_02078l	heparan sulfate, degradation product 8	C69H100N4O81S8
m_000_02079l	heparan sulfate, degradation product 9	C61H87N3O76S8
m_000_02080l	heparan sulfate, free chain	C79H114N5O102S12
m_000_02081g	heparan sulfate, precursor 1	C31H49NO25X
m_000_02082g	heparan sulfate, precursor 10	C79H121N5O77S4X
m_000_02083g	heparan sulfate, precursor 11	C79H121N5O77S4X
m_000_02084g	heparan sulfate, precursor 12	C79H119N5O83S6X
m_000_02085g	heparan sulfate, precursor 13	C79H116N5O92S9X
m_000_02086g	heparan sulfate, precursor 14	C79H115N5O95S10X
m_000_02087g	heparan sulfate, precursor 15	C79H114N5O98S11X
m_000_02088g	heparan sulfate, precursor 2	C37H56NO31X
m_000_02089g	heparan sulfate, precursor 3	C45H69N2O36X
m_000_02090g	heparan sulfate, precursor 4	C51H76N2O42X
m_000_02091g	heparan sulfate, precursor 5	C59H89N3O47X
m_000_02092g	heparan sulfate, precursor 6	C65H96N3O53X
m_000_02093g	heparan sulfate, precursor 7	C73H109N4O58X
m_000_02094g	heparan sulfate, precursor 8	C79H116N4O64X
m_000_02095g	heparan sulfate, precursor 9	C87H129N5O69X
m_000_02096c	hepoxilin A3	C20H32O4
m_000_02096p	hepoxilin A3	C20H32O4
m_000_02096r	hepoxilin A3	C20H32O4
m_000_02096s	hepoxilin A3	C20H32O4
m_000_02097c	hepoxilin A3-c	C30H49N3O10S
m_000_02097p	hepoxilin A3-c	C30H49N3O10S
m_000_02097r	hepoxilin A3-c	C30H49N3O10S
m_000_02098c	hepoxilin B3	C20H32O4
m_000_02099c	heptadecanoyl-[ACP]	C17H33OSR
m_000_02100c	heptadecanoylcarnitine	C24H47NO4
m_000_02100m	heptadecanoylcarnitine	C24H47NO4
m_000_02100r	heptadecanoylcarnitine	C24H47NO4
m_000_02101c	heptadecanoyl-CoA	C38H68N7O17P3S
m_000_02101m	heptadecanoyl-CoA	C38H68N7O17P3S
m_000_02101r	heptadecanoyl-CoA	C38H68N7O17P3S
m_000_02102c	heptadecenoylcarnitine(7)	C24H45NO4
m_000_02102m	heptadecenoylcarnitine(7)	C24H45NO4
m_000_02102r	heptadecenoylcarnitine(7)	C24H45NO4
m_000_02103c	heptadecenoylcarnitine(8)	C24H45NO4
